baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT2G28710	54.9685031766299	1.42378197449346	0.333154657346002	4.27363671225754	1.92310278702041e-05	0.000559317867132584
AT2G28990	308.896716764766	1.22042170733717	0.322044211456782	3.78960920246488	0.000150884470644236	0.00343951345730202
AT2G29995	564.233544346292	1.68171329323361	0.11776733050619	14.2799644519854	2.91750223674608e-46	7.41186170650937e-44
AT2G30360	771.059513337814	0.954392296877078	0.106259618076109	8.98170268401953	2.66608443838977e-19	2.74229543745789e-17
AT2G30362	111.68178198094	1.22003188259963	0.274032001635524	4.45215111854833	8.50142990773784e-06	0.000269971613003855
AT2G30490	16214.4434138154	0.648957585659712	0.0638797135297907	10.1590559788135	3.01986174240723e-24	4.16188266015678e-22
AT2G30550	276.707241128143	0.540414209335745	0.161247778854368	3.35145211410214	0.000803889405747675	0.0140553996762815
AT2G30660	115.11603774023	3.35608347199863	0.306110770782504	10.9636242573874	5.71632915414266e-28	9.4167591050197e-26
AT2G30670	126.192667332245	1.6682274553144	0.284851794312655	5.85647515171819	4.72794289338874e-09	2.41974281189308e-07
AT2G30766	114.326318848216	4.08766832032474	0.340032353020536	12.0214099747087	2.74251307721157e-33	5.5074886424841e-31
AT2G30840	401.666872266385	0.636976743687943	0.140742344488546	4.52583581723537	6.01572710952689e-06	0.000196968356881186
AT2G31350	741.644691187748	0.860908646685233	0.144891498246726	5.94174714943764	2.82000164232332e-09	1.49028958972505e-07
AT2G31860	59.6677347746966	1.6831539734835	0.360576575622011	4.66795151787103	3.04217660564751e-06	0.000105159567060137
AT2G32487	35.1887381340563	1.49464549531087	0.415796598229847	3.59465541967866	0.000324821195566383	0.00663037727948959
AT2G32720	1067.73219916691	0.93503695395061	0.116642036563986	8.01629482384494	1.08982735256708e-15	9.41807358861863e-14
AT2G32960	445.70184819174	1.06197922486357	0.177293517003333	5.98994956394036	2.09906122744381e-09	1.1407423979866e-07
AT2G33020	36.1216672186754	2.3905748486783	0.478361967512876	4.99741829624855	5.81029434096629e-07	2.26044034084161e-05
AT2G34390	309.93157399409	1.63945119127672	0.152415199620603	10.7564809504413	5.5239480387763e-27	8.6923856974356e-25
AT2G34910	259.214392768274	0.736583651050948	0.167866577599838	4.3879112899223	1.144444338509e-05	0.000352803411137439
AT2G35000	277.86872007027	0.812407457647581	0.160515484742721	5.06124040898442	4.16537588584398e-07	1.65719086658314e-05
AT2G35270	457.812581530925	0.662750316708835	0.122189064450937	5.42397406582116	5.82883425495909e-08	2.61503827872484e-06
AT2G35850	72.7269281800291	6.08298319677977	0.655404769978415	9.28126171095781	1.67483363224468e-20	1.84898125494824e-18
AT2G36255	25.7143210205081	3.04521625384629	0.746005173618471	4.08203101203116	4.46438377640263e-05	0.00118410058250599
AT2G36880	20387.909903152	0.869710927780852	0.0888018439516119	9.79383860829238	1.19664659891689e-22	1.50193393956914e-20
AT2G37040	8560.16485208924	1.35525462900052	0.0856163277556942	15.8293945153515	1.95089456884832e-56	6.04949454099053e-54
AT2G38823	34.2784226836455	2.3386836575536	0.452858228532982	5.16427329835583	2.41374814665096e-07	1.01387038685821e-05
AT2G39200	1129.29044486993	0.912345741460041	0.101602236495788	8.9795832545267	2.71794264493321e-19	2.76862505367448e-17
AT2G39510	521.260326401022	0.533626200558606	0.172127537395291	3.10017913829287	0.00193403632659038	0.0286786849384563
AT2G39518	159.940924675165	0.811143436850832	0.200195214428271	4.05176237187959	5.08332794992614e-05	0.00132657244000177
AT2G40095	374.972611237072	0.83059603377768	0.180216639289585	4.60887539048501	4.04852872827919e-06	0.000138134752046108
AT2G40890	3729.37504619762	0.818037111633298	0.09526516473387	8.5869490061613	8.93092497079269e-18	8.71840203398772e-16
AT2G41120	45.1132324083865	1.09908452732556	0.359505375305801	3.05721305666336	0.00223405421774071	0.0321770951060659
AT2G41240	819.577717151155	8.45295837931048	0.415171317237427	20.360169473067	3.77276534821552e-92	1.80801204846529e-89
AT2G41730	34.5932144879058	1.54972311034089	0.41503732949398	3.73393668523826	0.000188509902625094	0.00414485902685374
AT2G42060	251.90728004192	0.607080165245108	0.196976510205718	3.08199269349978	0.00205619884442088	0.0302350131335137
AT2G42750	412.50470712633	1.00101849683703	0.15060500219286	6.6466483998663	2.99842127539591e-11	1.96350034201857e-09
AT2G43570	124.506659952498	1.0614597353583	0.267960530775129	3.9612540409881	7.45571567802651e-05	0.00186041911965981
AT2G43590	1081.76384010093	1.14387032528714	0.124493185293857	9.18821638780567	3.99408790723101e-20	4.28944586472572e-18
AT2G44010	202.390020000076	0.581528656470108	0.191403215549059	3.03823869835172	0.00237965379791916	0.0336856739566963
AT2G44220	9.95144761994385	3.72267499172566	1.03702258259561	3.58977234845552	0.000330966878231221	0.00672976624337853
AT2G44798	315.446164450104	0.741473197331347	0.250863767919494	2.95568070064744	0.00311979884137251	0.0417129862593169
AT2G45290	5056.1809208788	0.63358454275991	0.0817594968824636	7.74936939338978	9.2350009706438e-15	7.66650513649587e-13
AT2G45300	2846.31896353274	0.52250570272098	0.0838428295757769	6.23196647065376	4.60616078739172e-10	2.72060241913002e-08
AT2G45400	1485.62791605735	1.17123102551831	0.104043916110332	11.2570832520019	2.13715555606961e-29	3.75792912900151e-27
AT2G45430	1199.23678737302	0.516941432940067	0.108491919044158	4.76479204621372	1.89048519601807e-06	6.79093200055146e-05
AT2G45590	456.494298216508	0.92031917245793	0.149787113800975	6.14418122563452	8.03770331988526e-10	4.5682752615391e-08
AT2G46430	410.887637723513	1.19145264974827	0.14590844579391	8.16575519851092	3.19430473636602e-16	2.80646290295891e-14
AT2G46700	912.312114468413	0.669948034156212	0.0895976608370811	7.47729380317645	7.58686732776814e-14	6.01416107042552e-12
AT2G46710	488.366343586947	1.16113385170592	0.194551573909111	5.96825730255142	2.39801003256128e-09	1.28336140981186e-07
AT2G46740	620.685033547964	0.610734282388286	0.13266601273271	4.60354743319805	4.15354541400439e-06	0.00014126073967693
AT2G46750	1253.0397376116	1.6343270387456	0.139892405577089	11.6827431196398	1.56172843946988e-31	3.02115650226257e-29
AT2G46940	107.767591679835	0.752804052061544	0.254053112112137	2.96317587217457	0.00304482545428305	0.0409720418181317
AT2G47060	1019.51764784581	0.51836593982724	0.115304980582184	4.49560753759266	6.93715868045061e-06	0.000223665027425048
AT2G47260	318.683643798075	0.618502775374257	0.177887956749958	3.47692326492699	0.000507202956630421	0.00964371645041394
AT2G47485	117.185724448151	1.68438536537211	0.29273940303754	5.75387306216548	8.72216598524382e-09	4.28707673577742e-07
AT3G01120	7209.81952636156	0.598605917795231	0.0581311790362982	10.2975017489573	7.23149377815175e-25	1.0233777033967e-22
AT3G01600	107.357486308062	1.38048881130755	0.251773419518412	5.48306018144458	4.18030729506266e-08	1.89561203491809e-06
AT3G01860	597.899045635986	1.1114063466566	0.109875904787533	10.115105298161	4.73507580522279e-24	6.40024413005948e-22
AT3G02360	5202.18707087533	0.636844080659479	0.0769317842715984	8.27803601189305	1.2522336261209e-16	1.1284016342045e-14
AT3G02550	918.301334784329	0.967112807083931	0.18291190270721	5.28731478252676	1.24124937268246e-07	5.4188373234746e-06
AT3G02610	119.811331973947	1.0661601032978	0.275186509514159	3.87431820397049	0.000106923627625914	0.00254181692459979
AT3G03190	259.232507732037	0.780471782443862	0.193448677484803	4.03451598941623	5.47149643802606e-05	0.0014156070416223
AT3G03780	12652.6914680471	0.637337206045661	0.0940641922039652	6.77555604436259	1.23928689270193e-11	8.37551391651053e-10
AT3G04060	330.477812648686	0.552974380399391	0.140300127312651	3.94136763088687	8.10183410643327e-05	0.00199341043136817
AT3G05290	778.149215649813	0.512449586639117	0.0920655240356971	5.56613989880101	2.60444174902589e-08	1.22038352711022e-06
AT3G05360	300.752722645075	0.584767176613979	0.152560612636333	3.83301539308785	0.000126582029411937	0.002942787951687
AT3G05935	129.732575392528	0.580004715441204	0.198919990064257	2.91576887397715	0.00354813237172093	0.0458430877390364
AT3G06350	2766.22643515034	0.673886040195943	0.0718107912317848	9.3841890422963	6.34024547906007e-21	7.22650898224112e-19
AT3G06890	281.009498907986	1.77306036708658	0.16717163505236	10.6062273455137	2.78779340060342e-26	4.29075997409662e-24
AT3G07720	8973.47597621309	4.55324962242665	0.124405635211768	36.600027118353	2.85723466462567e-293	5.47705910348153e-290
AT3G08590	2393.54139465793	0.573778790428815	0.13758338802452	4.17040747918313	3.04055481112439e-05	0.000833720919991792
AT3G09920	1068.93531679466	0.500112716334782	0.083735519403956	5.97252778623302	2.33605342025005e-09	1.26302621588186e-07
AT3G09925	730.767851204666	0.66519654732441	0.198946641431064	3.34359274697736	0.000827010446699494	0.0143762096282816
AT3G10010	219.946744368915	0.592186510139464	0.159581004537617	3.71088345918936	0.000206537178475382	0.00448049685733735
AT3G10320	182.606281459467	1.21694712415171	0.181206554835748	6.71580079018001	1.87036174373617e-11	1.23631497581257e-09
AT3G11080	157.005285977598	1.38630289011012	0.213221640257014	6.50169883525467	7.94179742420311e-11	5.05923687271138e-09
AT3G11420	584.975528408161	0.559739926115685	0.163324450454925	3.42716552577757	0.000609917163376184	0.0112320640235373
AT3G11690	289.894602629082	0.7256584224757	0.177405376806138	4.0903970079141	4.30635410616379e-05	0.00114796185439406
AT3G11750	88.8101722541091	4.74492685269339	1.09082192588488	4.3498638412904	1.36222088183444e-05	0.000411515609088267
AT3G12820	565.417445469131	4.46769037370222	0.17387427983881	25.6949468192996	1.33122267868786e-145	1.33667435251487e-142
AT3G12830	229.039217637177	0.544896123443017	0.169854451822082	3.20801790943802	0.00133653175312418	0.0215294946878353
AT3G12900	2264.31310380254	8.94972518100939	0.392325511674183	22.8119888069933	3.48643230768429e-115	2.22772459514639e-112
AT3G12920	892.768611171345	0.841935929082967	0.103922179933174	8.10159996282182	5.42410494220367e-16	4.74575422453554e-14
AT3G12977	177.102714969497	0.880038521333008	0.193194023302743	4.55520572680425	5.23343333789894e-06	0.000174332030589158
AT3G13090	767.11331862093	0.82294226824759	0.11074217766641	7.43115482816811	1.07653610319955e-13	8.40734824891322e-12
AT3G13610	11969.4833758633	3.40014941365538	0.0630499572875889	53.9278622846059	0	0
AT3G14460	129.001875465748	0.896908085305454	0.221760156426016	4.04449608874929	5.24357837210315e-05	0.00136165139845033
AT3G14470	480.629012414453	1.43749281336169	0.113383024393535	12.6782013537792	7.8103578475934e-37	1.68050209769749e-34
AT3G14940	12206.5390413879	0.56393464077217	0.0840461024606028	6.70982501581818	1.9485793983075e-11	1.28399203727225e-09
AT3G15300	326.794723547042	0.613082143177615	0.164220608860782	3.73328382735054	0.000188999410651476	0.00415076934750759
AT3G15340	149.554011259641	0.880054912712283	0.275780067839325	3.19114764024579	0.00141708845847143	0.0227229864907442
AT3G15510	173.254473366266	0.910978029328034	0.250038334458614	3.64335345338344	0.000269108895804858	0.00571964464019903
AT3G16360	14.9250086092354	3.02109869116827	0.845267410163642	3.57413364675138	0.000351389425726784	0.00707583998549657
AT3G18290	3318.32092574677	1.3861066931696	0.063932647947878	21.6807333602018	3.11870727672832e-104	1.68618106761778e-101
AT3G18560	909.750366756829	1.89011593377805	0.138118082674583	13.6847825945522	1.25180993348019e-42	3.03398439739808e-40
AT3G19970	323.58373875673	0.585288501067147	0.1555428698229	3.76287580223737	0.000167970630125261	0.00376426897010124
AT3G20650	809.479392920056	0.906198587698393	0.0976016997913136	9.28465989461224	1.62224437180247e-20	1.80987538750406e-18
AT3G20960	517.891840598496	0.679043795326238	0.143195869330536	4.74206273198296	2.11553089738542e-06	7.50977853573552e-05
AT3G21070	3726.55661549001	1.73257093054132	0.104128654632103	16.6387526724769	3.65145111421219e-62	1.26220488843079e-59
AT3G21240	4629.02919844925	1.90253376157118	0.0796616756621274	23.882673139346	4.63665596574003e-126	3.49173313191408e-123
AT3G21270	156.076928300495	0.644471759594464	0.195522089011216	3.29615831568522	0.000980167634281831	0.0165474897809981
AT3G21865	524.419639254596	0.668022328656662	0.197943687010853	3.37480997118152	0.000738666774500087	0.0131107134739973
AT3G22104	351.601313533209	0.604864881608751	0.142232241233829	4.25265661541786	2.11249376549191e-05	0.000608525184961236
AT3G22370	882.724335136894	0.523534431327569	0.0862599018864375	6.06926764207093	1.28494852563454e-09	7.16783719881745e-08
AT3G22740	184.827201278904	0.606031891578345	0.197472097243905	3.06894948722711	0.00214812908878241	0.0312597998385549
AT3G23175	932.158161629383	0.575540744148055	0.146453223670854	3.92986053650518	8.49951451525852e-05	0.00207671799616154
AT3G25717	583.800104566738	1.34602061706756	0.148683385911375	9.05293223460678	1.39179671588161e-19	1.45284284906335e-17
AT3G25930	998.013864975649	0.686000835095385	0.150697785777522	4.55216267150826	5.30972540551114e-06	0.000176594432019886
AT3G27060	1340.25285159654	0.532499442494089	0.0792897269755887	6.71586929108776	1.86948319487105e-11	1.23631497581257e-09
AT3G27570	2102.10697095304	0.871740417139028	0.105801115197015	8.23942560072013	1.73039371370222e-16	1.55264178072872e-14
AT3G27580	898.426824953135	0.77936865769302	0.109893522845447	7.09203452135315	1.321545341883e-12	9.64225089236848e-11
AT3G27880	463.134776045046	0.792845518798887	0.112377783136573	7.05518027380325	1.72377097283558e-12	1.23630730385071e-10
AT3G28210	147.35324622627	0.993080357008824	0.233656205714136	4.25017753743634	2.13601142518518e-05	0.000612788257298704
AT3G28345	1315.32714148084	0.581537682774536	0.113662760862989	5.11634310445381	3.11516178268058e-07	1.27299033623261e-05
AT3G28850	282.239928229025	0.722352939631661	0.148176397656648	4.87495276613138	1.08834492878768e-06	4.06174179971983e-05
AT3G29035	498.469547419873	0.863346792348416	0.22718743150716	3.80015208861238	0.000144607309901407	0.00331794313012085
AT3G29200	1464.39028128768	0.687121947066582	0.0744712292646072	9.22667658170563	2.79158957807176e-20	3.01863886375493e-18
AT3G29970	67.4922917723613	1.18590831946118	0.372710284826111	3.18185026746571	0.00146337452455479	0.023183106855569
AT3G32030	906.210827247019	1.38967929768996	0.106243869826765	13.0800892320271	4.27937542313754e-39	9.59945852896577e-37
AT3G45060	159.799777468373	3.16352860934317	0.27693454165491	11.4233803787657	3.19557796716185e-30	5.85930061004999e-28
AT3G46330	669.21527675694	0.891798449457556	0.127265625155001	7.0073788453984	2.42824123873469e-12	1.72979374189053e-10
AT3G46900	149.81504163127	5.42508278229741	0.384124614008937	14.1232365343065	2.73152278914941e-45	6.85677256333387e-43
AT3G47040	317.166115251808	1.61929793147824	0.202488405798919	7.99699086517716	1.27496693453441e-15	1.09730419516704e-13
AT3G47420	971.224935371187	1.27956817770303	0.114659700276151	11.1597027955007	6.42058544964557e-29	1.08307571832981e-26
AT3G47640	373.146776769987	1.24107461462945	0.150700344055699	8.23538010086257	1.78988429356297e-16	1.59921611076562e-14
AT3G47820	243.406858648898	0.664726628895886	0.183540008496143	3.62169880203452	0.00029267476455885	0.00611629344448752
AT3G48410	587.333842806352	0.510809208249387	0.112025975691686	4.55973898103077	5.12172413862761e-06	0.000171151624702222
AT3G48450	532.396807334711	2.39412385511725	0.14055914560653	17.0328571989131	4.6859355968302e-65	1.70357996542692e-62
AT3G48890	692.095373875034	1.19285489185317	0.131603123297054	9.06403177955478	1.25715767313134e-19	1.31882719878843e-17
AT3G49370	210.53843981484	0.753770186193302	0.171901905383026	4.38488558060936	1.16046759185663e-05	0.000356180780813521
AT3G50660	766.562161294427	0.669578722930179	0.114008618270556	5.8730535733815	4.27840132575445e-09	2.20573032652466e-07
AT3G50710	39.4871486838843	1.90323391765126	0.394665631144283	4.8223958902453	1.41844067686176e-06	5.18357714251421e-05
AT3G50740	3158.25630874825	3.1262244884042	0.0923518034598127	33.851255430703	3.47805423566515e-251	4.58364072582721e-248
AT3G51200	15.9229622076988	7.31175689878439	1.3270720655322	5.50969091181354	3.59464337073305e-08	1.6549486924733e-06
AT3G51540	280.976920539622	1.60540136374549	0.207395088449325	7.74078776768024	9.88027062482006e-15	8.17001515274337e-13
AT3G51560	11.5340967560433	2.26577909725212	0.760336129922104	2.97997031587102	0.00288276317216683	0.0391409814863553
AT3G51570	43.2543800014627	1.06302493172063	0.357726762517075	2.97161141716336	0.00296241363439909	0.0400163061466619
AT3G52880	8821.11435158753	1.20096278290929	0.0646595470041711	18.5736343440794	5.25244330532856e-77	2.05098184326219e-74
AT3G53150	89.8473551753253	1.82554837460306	0.291843748595497	6.25522521345256	3.96942669994168e-10	2.35772764492874e-08
AT3G53230	1896.26239695351	0.893357437676163	0.0961311351613811	9.29311233219529	1.49841350909157e-20	1.68061421556941e-18
AT3G53260	12449.8144099451	2.0457386150357	0.0806237586883379	25.3738928613312	4.8978893578292e-142	4.69440431814484e-139
AT3G53280	373.945460500185	6.77288445843225	0.361066843384295	18.7579795335116	1.66613481924062e-78	6.88865074480542e-76
AT3G53470	24.5758707184863	1.56987272217713	0.482024007463115	3.25683513242286	0.00112661848849272	0.0186028797559574
AT3G53480	18715.6285749878	2.45678231169872	0.0680155015825514	36.1209173575951	1.06501370042608e-285	1.87140657393203e-282
AT3G54270	221.520796831969	0.539703172342841	0.157896316438895	3.4180858965871	0.000630632010673671	0.0115617495326737
AT3G54420	423.713105478705	0.601043055356193	0.143290156074933	4.19458720557106	2.73368966811057e-05	0.000756123674288885
AT3G54530	37.2985112499315	3.2208586823025	0.585297633361187	5.50294157829766	3.73506218778274e-08	1.71212002807798e-06
AT3G54580	4058.10585774315	0.936198570365289	0.257635624513198	3.63380868672271	0.000279267969783965	0.005885055485362
AT3G54590	1146.07292941328	0.755044134097597	0.143570880208295	5.25903395592593	1.44814150054386e-07	6.29598178978719e-06
AT3G54880	1909.34871383733	1.12119799612676	0.115556654448187	9.70258269833766	2.93961595672108e-22	3.56234149789775e-20
AT3G55700	98.8350734161078	0.720851090709108	0.24987387648389	2.88485975746081	0.00391588060168626	0.0493251244726143
AT3G55890	97.0604989878357	0.853581282812079	0.243538318582118	3.50491572653386	0.000456751839139031	0.00882774452803447
AT3G56360	2445.29674182357	1.2384100104954	0.0911820052863104	13.5817369513514	5.13930409892468e-42	1.21761085651602e-39
AT3G56930	1169.35973678498	0.847413479291965	0.0884643053501247	9.57915710679087	9.78401342351301e-22	1.14614281693442e-19
AT3G56970	1375.77615689402	6.19861570062471	0.16103106780897	38.4932906734376	0	0
AT3G56980	1155.8615036496	4.92646228323019	0.145077573684024	33.9574350337558	9.47414926594691e-253	1.42694222444112e-249
AT3G57157	243.222297415022	2.09454033472496	0.186819594788363	11.211566629816	3.57803605804093e-29	6.23524531569018e-27
AT3G57160	64.2532106057195	1.35858353731093	0.366042306424328	3.71154785517063	0.000205995711724169	0.00447460416638129
AT3G57380	219.418805638151	0.736009010617858	0.185391800522759	3.97001921628947	7.18668354226536e-05	0.00180617889359008
AT3G58010	320.261712204603	0.939320108447784	0.15130875067765	6.2079694944341	5.36735661281339e-10	3.13507151074191e-08
AT3G58060	241.475881675546	5.02205635704632	0.294951334107707	17.0267287389601	5.20328120444541e-65	1.85959978774468e-62
AT3G58810	2147.46274771897	4.48826541074984	0.107330792362971	41.8171273307238	0	0
AT3G58990	907.367752563953	0.563924496298423	0.141017626496655	3.9989645997325	6.36201940055427e-05	0.0016143145737676
AT3G59880	33.1268613074633	1.55453903172655	0.448228501335983	3.46818425667515	0.000523987879171074	0.00988265511645908
AT3G59900	178.503697745843	0.600598594574459	0.181513131450755	3.30884377220611	0.000936820961094247	0.0159511292899685
AT3G60270	21.4815506017949	2.45107299479932	0.632958120587846	3.87240942974702	0.000107764726289802	0.00255892682268779
AT3G60330	1976.53503894931	2.07052021541191	0.12044359827303	17.1907867674155	3.1127939085759e-66	1.15151530449529e-63
AT3G61400	287.838301088051	0.664148162505981	0.171347094816633	3.87603981973969	0.000106170316744292	0.00252675767366834
AT3G61410	508.174375309699	2.858577439142	0.193783283532957	14.7514139869337	3.01285487743597e-49	8.25052700592401e-47
AT3G61930	399.530226605206	4.60489799460965	0.224762412375463	20.4878473493033	2.76344353280704e-93	1.38738024601831e-90
AT4G00895	320.113148817731	0.516970572234282	0.149280596081138	3.46307950132578	0.000534030581634081	0.010040559623307
AT4G00910	135.479488030605	0.769925198717512	0.217205175056864	3.54469085976403	0.000393073807952422	0.00780983338232417
AT4G02330	1388.70700380275	2.30295266625953	0.103355410959395	22.2818780834249	5.53862114961635e-110	3.33678187316601e-107
AT4G02940	1029.59564661062	0.864433539897592	0.145048995431892	5.95959687499863	2.52860927868944e-09	1.34302909950744e-07
AT4G03255	11.127291497178	3.17373553771102	0.887254369676893	3.57703004479626	0.000347520243440166	0.00703058866786099
AT4G04610	4304.59187212645	0.570825425106895	0.0765894714352898	7.45305346034649	9.12043039563176e-14	7.20274888847533e-12
AT4G04700	470.521416395377	0.663889757828043	0.140995915063513	4.70857441174086	2.49455299783024e-06	8.72307537516559e-05
AT4G04745	666.504705653888	1.59593890413193	0.149955252293517	10.6427676238249	1.8844715596584e-26	2.94340498570051e-24
AT4G04750	327.227600292858	0.705538386765045	0.148137158654689	4.76273740614717	1.90984301695213e-06	6.84880099582526e-05
AT4G04972	120.199066057137	0.808990659698757	0.276178729976151	2.9292286910314	0.0033980431371044	0.0442679680912965
AT4G05590	341.920389911877	0.542980932544361	0.1274846111533	4.25918805126549	2.05170810705697e-05	0.000594262598151145
AT4G05775	529.399353762469	0.762998628000625	0.18813219875801	4.05565146762597	4.99947617825525e-05	0.00130792747760162
AT4G06065	38.3636855190459	1.25347486141257	0.424760598212921	2.95101491684083	0.00316731620194258	0.0421097285209087
AT4G09110	53.6963967343379	3.58867446719512	0.540336589903486	6.64155368015355	3.10393664950283e-11	2.02630365917699e-09
AT4G09420	204.535706996426	0.649058824895818	0.164119105885484	3.95480356411829	7.65975599344922e-05	0.00190239829066985
AT4G09770	159.675166623971	0.637342337550526	0.212449700788816	2.99996815803507	0.00270007831426449	0.0371873620735343
AT4G10270	140.869208354634	0.795314408565676	0.251008867290315	3.16847136577777	0.00153242843541614	0.0239479816923273
AT4G10507	10.0621663780287	3.00730597139559	0.965570986054751	3.1145363881357	0.00184234230682722	0.0275319843244215
AT4G10510	148.350437680066	2.78669615397709	0.248677456378609	11.206066663857	3.80739541640647e-29	6.58055243855302e-27
AT4G11393	10.1984418618519	4.70525112874271	1.27564413239137	3.68852959008408	0.000225553798034628	0.00484677438724786
AT4G11530	524.227160732328	0.581357539864658	0.12800107036944	4.54181780032564	5.57712327340735e-06	0.000184614162234015
AT4G12910	825.713480896203	1.37996329015824	0.0951261123637931	14.5066717840924	1.09926252976211e-47	2.93405692437516e-45
AT4G13310	243.800083822369	0.873609628862037	0.252566397050633	3.45893055871126	0.00054232470637616	0.0101558248300601
AT4G13345	217.610291927852	1.90850338670779	0.192350143017206	9.9220273859483	3.33903848101713e-23	4.31944573071946e-21
AT4G13420	287.944815688178	2.09501272572533	0.177275098039072	11.817862457273	3.15613017401617e-32	6.27831706125518e-30
AT4G13860	438.703026185721	0.996524938165786	0.155112596236862	6.42452619801464	1.32280879355316e-10	8.30141256573269e-09
AT4G13930	15287.1679938101	0.615688775151194	0.0868133885057025	7.09209473041997	1.32097034627963e-12	9.64225089236848e-11
AT4G14610	236.654157546488	0.664528807549042	0.182040883731726	3.65043716513901	0.000261794349764782	0.0055703286166904
AT4G14630	445.155608941439	0.978693387401662	0.162333628683907	6.02890106835078	1.65078295768024e-09	9.04114531055726e-08
AT4G14680	570.067949137214	0.565160586994287	0.163662579727501	3.45320590653821	0.000553965979930575	0.0103331119833359
